PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Group_Size,Is_Alone,Ticket_Type,Cabin_Deck,Lifeboat_Assigned,Satisfaction_Score,Baggage_Weight_kg,CheckIn_Duration_min,Pre_Board_Rating,Medical_Condition,Travel_Insurance,Booking_Lead_Time_Days,Meal_Preference,Port_Distance_km,Companion_Count,Room_Service_Spend,Bar_Spend,Spa_Spend,Entertainment_Spend,Total_Onboard_Spend,Customer_Feedback_Len,Is_Repeat_Passenger,Loyalty_Program_Tier,Emergency_Drill_Attended,Cabin_Number,Staff_Assigned_ID,Survey_Completion_Time_sec
1183,0,3,male,14.940879602988723,0,0,12.422888499384026,S,1,1,Discounted,nan,nan,2.0,25.62055926767752,18.611939641640834,Good,None,1,5,Halal,19.28513265170799,0,0.0,0.0,6.172428782539177,120.76752769742666,126.93995647996583,74,1,Gold,1,D78,104,296.5467647756457
1184,0,3,female,60.6899740840864,0,2,2.6192095592583478,S,3,0,Premium,nan,nan,3.0,40.16069782764828,10.527336554318058,Excellent,None,0,109,Vegan,32.35721354837329,2,0.0,130.323351804886,90.36722982053324,20.526774987953523,241.21735661337274,41,0,Silver,1,D64,103,194.7905185548372
1185,0,2,male,14.414203564652702,0,0,1.8914072518523315,S,1,1,Discounted,D,nan,2.0,48.20755031279354,22.12231006566317,Average,None,1,53,Vegetarian,19.158580361067774,0,0.0,0.0,7.067782773418691,10.457913875059422,17.525696648478114,421,0,Gold,0,D91,104,281.16029422152286
1186,0,3,female,20.032516718049102,1,0,11.980456117741024,S,2,0,Discounted,nan,nan,5.0,39.36105809899576,18.48811685366219,Poor,Minor,0,55,Standard,33.5727850808003,1,0.0,76.87532150077956,9.070415631483767,134.01070936319806,219.9564464954614,323,1,Bronze,0,A32,103,318.86241205194824
1187,0,3,male,13.338201564757547,0,0,11.159348491443001,S,1,1,Premium,D,nan,4.0,43.48431432582665,18.231486847017862,Average,None,1,37,Jain,98.1474636171328,0,0.0,0.0,104.81511342390588,58.175140435664154,162.99025385957003,180,0,Gold,1,A23,103,283.4616740366924
1188,0,3,male,,0,0,3.3514514110742666,C,1,1,VIP,nan,nan,3.0,32.13789377767324,9.41165036494003,Excellent,None,1,56,Vegan,44.86135160408157,0,0.0,121.41797739350773,39.807789672370305,43.181951710452125,204.40771877633014,32,0,Gold,1,C58,105,291.5044171137786
1189,1,3,female,22.46320298487339,4,0,31.638121267043648,S,5,0,Premium,nan,L3,2.0,42.59335238789566,23.498162083221235,Good,None,0,59,Vegetarian,59.31544875400457,4,0.0,5.129755615855265,36.07886453876352,108.70443813927368,149.91305829389245,70,0,Platinum,0,A34,102,239.9000091827445
1190,0,2,male,25.572289861334184,0,0,3.602814230282319,S,1,1,Standard,nan,nan,4.0,40.2989386101538,14.931419503168659,Average,None,1,109,Jain,22.68058972114826,0,0.0,95.97823861072543,57.504660823560826,125.4623394869785,278.9452389212647,55,0,Bronze,0,A26,102,347.28861263825667
1191,0,1,male,,0,2,48.12899516278999,C,3,0,Standard,A,nan,4.0,21.964349386682603,18.640244312149207,Good,Minor,0,102,Jain,67.06717378467903,2,130.48479213175878,19.886758487048027,3.6929430945653423,129.37344328474515,283.43793699811727,104,0,Bronze,1,C66,103,236.1921979726596
1192,1,3,female,32.79204382823998,0,0,30.193468544396374,Q,1,1,Premium,nan,L1,4.0,29.83956359543245,13.385877681266956,Good,None,1,93,Halal,54.92317771838605,0,0.0,2.7636026771794735,36.7208000265373,47.39957116878411,86.88397387250087,199,0,Gold,0,C90,102,173.825896136698
1193,0,3,female,,1,5,5.714699998282276,S,7,0,Discounted,nan,nan,2.0,41.21389048953627,16.304445323410487,Good,None,0,69,Jain,6.36678827545402,6,0.0,55.33579939225105,21.016552364095357,127.8318586802511,204.1842104365975,100,1,Platinum,1,B23,101,287.5596736480068
1194,0,3,male,46.24972285217446,0,1,10.68443268616608,S,2,0,Standard,D,nan,3.0,7.072553038548037,16.48563676059702,Average,None,1,73,Vegetarian,42.50676028918471,1,0.0,13.151419588097616,53.0091914420087,6.140091656151808,72.30070268625812,255,0,Gold,1,A29,103,354.9011954951974
1195,0,2,female,15.4438324224125,1,0,11.15013466620107,S,2,0,Standard,nan,nan,2.0,41.36356770601235,2.0,Good,None,0,59,Vegetarian,14.83570334010821,1,0.0,0.0,21.28693950151601,7.449223718957832,28.73616322047384,306,1,Gold,1,B28,102,304.7898475129786
1196,0,2,male,15.173556447132238,1,2,7.051038061471388,S,4,0,Discounted,D,nan,2.0,13.004965582206054,17.912240623274155,Good,None,1,112,Vegan,81.50644246458705,3,0.0,0.0,29.04658112589829,93.52787927612317,122.57446040202146,73,1,Silver,0,A65,101,230.11217909518592
1197,0,3,male,12.558515127865082,3,0,43.40459055588363,S,4,0,Discounted,nan,nan,4.0,28.160762770464753,24.826707308610423,Average,None,0,2,Vegan,27.750868335801936,3,0.0,0.0,19.487814070613034,9.465955367331935,28.95376943794497,170,0,Silver,1,A91,105,306.11705804438014
1198,1,3,male,21.58178689943196,1,1,5.5282980463769436,S,3,0,VIP,B,L5,4.0,41.372394780017196,17.698901294959786,Good,None,1,65,Vegan,261.8532606975087,2,0.0,9.747678946871616,19.511765661317913,48.69137527652423,77.95081988471375,376,0,Platinum,1,C71,102,326.298222286101
1199,0,3,female,24.48066155514271,0,0,23.575151321905388,S,1,1,Discounted,nan,nan,3.0,16.42194851705127,10.211458755551309,Average,Minor,1,104,Jain,4.85310977103091,0,0.0,0.25764404511655237,43.826655323460635,100.9133979370386,144.9976973056158,142,1,None,1,B42,101,305.4190014911356
1200,0,3,female,13.019504102687346,0,1,2.7437110310808497,S,2,0,Premium,nan,nan,4.0,16.061334768776888,18.249807830769434,Excellent,None,1,60,Jain,75.78550891551038,1,0.0,0.0,29.711555022019336,50.59003440813395,80.30158943015329,165,1,Silver,1,C27,104,284.12494518668484
1201,1,3,female,34.41003890397558,1,1,2.516430854478008,S,3,0,Premium,B,L1,3.0,23.124397930801333,20.297402650866694,Excellent,Chronic,1,51,Halal,55.99716940609704,2,0.0,4.40088747433756,30.093325764458093,26.939967216014388,61.43418045481004,398,0,None,0,A42,104,329.16232089856493
1202,1,1,female,,0,1,2.6884691731221753,S,2,0,VIP,C,L1,3.0,45.25892589099355,17.562332580951935,Excellent,None,1,30,Vegan,72.94300121249896,1,105.83524672324009,57.38791110025573,17.95052218989805,42.20259327807624,223.3762732914701,260,0,Bronze,1,D70,101,195.69438583079128
1203,0,1,male,23.147364818888953,0,1,89.64064800445912,S,2,0,Standard,A,nan,3.0,5.019925164674355,14.629364467849781,Good,Chronic,0,11,Standard,18.37450339126429,1,86.65940673387801,13.43469806740582,22.721580163929342,68.63629983756476,191.45198480277793,220,0,Silver,1,B26,103,246.36267655424518
1204,0,3,male,20.717722076813704,3,0,4.826840068808115,S,4,0,Standard,F,nan,5.0,45.562239348887076,13.789253870880346,Poor,Minor,0,92,Halal,33.8690549860238,3,0.0,143.74138932183078,41.0793023671037,71.30787830332235,256.12856999225687,82,0,Silver,1,C79,103,221.68751413168138
1205,0,3,male,,1,0,20.976249617681333,S,2,0,Discounted,D,nan,1.0,11.92131610887235,13.768451223165965,Poor,None,0,108,Standard,79.60655704700301,1,0.0,102.49476897538557,52.45081476198828,117.4500347020803,272.39561843945415,181,0,Platinum,1,C43,102,380.9031823192894
1206,0,1,male,,0,0,54.48101474973917,Q,1,1,Premium,nan,nan,5.0,49.55388692303669,18.488884505056063,Good,Minor,1,76,Jain,13.233532662280014,0,4.231069460474295,17.08515734821565,35.77728007320488,112.52298441472688,169.6164912966217,306,0,None,1,D34,104,342.72190325930325
1207,0,1,male,,0,0,293.08699900206807,S,1,1,Standard,D,nan,4.0,47.96811468673106,7.9643800247018595,Poor,None,1,39,Halal,12.81131481100138,0,343.58738501854776,76.44256486371744,77.33948339112544,68.52267068342027,565.892103956811,9,0,Silver,1,D83,103,311.1075020588411
1208,1,3,female,15.012076293129383,0,0,2.154727871738803,S,1,1,VIP,D,L2,2.0,27.26038353160775,13.140634195722967,Average,Chronic,0,90,Halal,40.042293970266414,0,0.0,0.0,51.49801621885226,126.85010236481571,178.34811858366797,395,0,Silver,0,B97,103,212.96270079883152
1209,0,1,male,41.68423992444211,0,0,172.5232679020424,C,1,1,VIP,nan,nan,3.0,28.072411151568268,22.97804911505474,Poor,None,1,77,Vegetarian,37.071049753675275,0,330.1144658200725,215.4875837838062,24.756763043417223,17.135570788709376,587.4943834360053,3,0,Platinum,1,A20,104,344.6488673368871
1210,0,1,male,,0,3,127.3960708973153,S,4,0,Premium,A,nan,4.0,26.669720312413443,23.17097633288588,Good,None,1,72,Jain,16.582566722229412,3,12.18892539840839,45.54526134443298,33.38797661705836,38.30300253433522,129.42516589423496,350,0,Platinum,1,C25,105,383.19240809950895
1211,0,3,male,19.009532812127077,0,0,15.47376646084538,S,1,1,VIP,nan,nan,3.0,33.59496405467851,7.60926456099169,Good,None,1,63,Jain,17.696482252184374,0,0.0,4.276028148100972,78.23594375018735,124.19646952533773,206.70844142362606,401,0,None,1,B70,103,334.28968418781375
1212,0,3,female,16.73597048538999,0,1,19.560792413553184,S,2,0,VIP,nan,nan,5.0,9.082476600571898,9.342931943681956,Average,Chronic,0,64,Halal,16.27578538445064,1,0.0,0.0,28.96191186470562,56.69910579392297,85.6610176586286,335,0,Bronze,1,A89,101,297.8893550097866
1213,1,3,female,27.492348976416856,8,0,15.029617182339134,S,9,0,Premium,nan,L3,5.0,6.4678076753704925,13.646897102360317,Excellent,None,0,61,Jain,73.81359288903757,8,0.0,49.03876250696674,52.25600276056041,147.17723381907632,248.4719990866035,487,0,Bronze,1,C25,102,337.9030819110369
1214,0,1,male,19.882343514108694,0,1,83.64754378600293,C,2,0,Discounted,nan,nan,3.0,7.596631778715448,19.46294758557176,Good,None,0,54,Halal,52.7633985350882,1,96.1102746422619,50.85399911579442,35.02059717430062,69.93799222917531,251.92286316153226,291,0,Gold,0,C25,103,316.37496685516135
1215,1,3,male,12.385712230989705,4,2,1.477286852239616,S,7,0,Discounted,nan,L1,3.0,24.996440715868147,5.862628229735048,Average,Minor,1,92,Vegetarian,89.31388112522465,6,0.0,0.0,24.084600163534592,118.79034344456461,142.87494360809922,280,0,Silver,0,D21,103,355.5645740183843
1216,1,1,female,14.546754049492659,0,0,2.8106876347487852,S,1,1,VIP,C,L5,5.0,17.39965726487675,14.72595682541261,Poor,Minor,0,94,Halal,185.3990940909583,0,88.5996807395229,0.0,8.305753608207572,60.346056207355794,157.25149055508626,214,1,None,0,C30,105,354.22113850757717
1217,0,2,male,,1,0,55.80043263991381,S,2,0,Discounted,B,nan,3.0,32.99178030669472,12.629104217101775,Poor,None,0,73,Jain,32.13832326814606,1,0.0,160.2883350014795,16.653646835650008,63.74302785936456,240.68500969649406,459,0,Silver,0,B52,101,286.7360678033804
1218,0,3,female,,1,1,10.067480739023193,S,3,0,Discounted,C,nan,2.0,49.659903021865055,21.62982337142617,Average,None,1,103,Jain,3.451101528038415,2,0.0,12.276648776681261,103.02044324131161,57.43247209262752,172.7295641106204,97,0,None,1,D26,102,260.3615170269534
1219,0,3,female,12.412047868266601,0,0,16.718861658782213,S,1,1,VIP,nan,nan,1.0,22.384542788440967,6.615457630153728,Average,None,1,95,Halal,2.4643606805339293,0,0.0,0.0,32.167762898899404,107.86134307662176,140.02910597552116,419,0,None,1,D50,103,276.01062355882937
1220,0,3,male,15.764894608000574,1,0,6.897012782832843,S,2,0,Discounted,A,nan,3.0,30.8228564347031,15.462703077468111,Good,None,1,58,Halal,17.525061974508784,1,0.0,0.0,24.93060848091523,82.12768260899917,107.05829108991439,100,1,None,1,B97,102,332.151020100296
