Timestamp,Sensor_01_Reading,Sensor_02_Reading,Sensor_03_Reading,Sensor_04_Reading,Sensor_05_Reading,Sensor_06_Reading,Sensor_07_Reading,Sensor_08_Reading,Sensor_09_Reading,Sensor_10_Reading,Sensor_11_Reading,Sensor_12_Reading,Sensor_13_Reading,Sensor_14_Reading,Sensor_15_Reading,Sensor_16_Reading,Sensor_17_Reading,Sensor_18_Reading,Sensor_19_Reading,Sensor_20_Reading,Sensor_21_Reading,Sensor_22_Reading,Sensor_23_Reading,Sensor_24_Reading,Sensor_25_Reading,Sensor_26_Reading,Sensor_27_Reading,Sensor_28_Reading,Sensor_29_Reading,Sensor_30_Reading,Sensor_31_Reading,Sensor_32_Reading,Sensor_33_Reading,Sensor_34_Reading,Sensor_35_Reading,Sensor_36_Reading,Sensor_37_Reading,Sensor_38_Reading,Sensor_39_Reading,Sensor_40_Reading,Sensor_41_Reading,Sensor_42_Reading,Sensor_43_Reading,Sensor_44_Reading,Sensor_45_Reading,Sensor_46_Reading,Sensor_47_Reading,Sensor_48_Reading,Sensor_49_Reading,Sensor_50_Reading,System_Load_Percent,Equipment_Failure_Event
2026-01-22 22:00:00,21.2205,27.1434,31.3033,27.3212,28.694,31.1653,29.8056,30.6892,32.7104,24.0479,32.5285,23.6385,35.4265,31.9857,26.136,29.8735,32.4102,34.4479,34.8626,27.5562,26.2747,32.0883,31.2722,32.6024,32.0769,27.8831,34.3435,31.1956,28.6792,35.3112,35.789,25.5218,33.5892,30.3972,30.8372,27.8158,35.5791,36.729,38.6272,25.8568,28.1507,37.1025,27.2813,29.6218,36.3497,32.5195,29.8518,27.1484,35.3979,35.8641,38.31,0
2026-01-22 23:00:00,24.1122,29.6295,32.9402,27.9636,30.5657,34.0453,32.5447,33.1212,32.2266,26.6721,31.0397,26.2624,34.1151,34.0373,28.2066,29.4606,31.6403,32.5928,34.7566,30.9672,28.5885,31.2337,33.6849,33.6717,34.8002,29.0624,35.4331,32.4767,28.5222,35.1267,36.1723,27.3646,33.3565,30.1726,30.0499,29.3592,34.2271,35.5741,35.8262,29.1341,32.3756,35.7144,30.3827,30.839,36.5246,34.2694,33.0784,28.5685,39.2805,36.4935,36.29,1
2026-01-23 00:00:00,26.3108,30.213,32.6131,30.2545,31.8947,33.9635,32.706,33.1547,30.402,28.2514,29.1658,28.3207,34.2182,32.901,29.8837,31.3173,34.7156,33.4986,32.3973,31.0237,32.6946,34.7199,34.3335,34.6433,34.7986,33.3759,35.9467,32.1712,30.0193,38.1828,36.9583,28.8165,35.6196,32.5801,28.0,29.941,36.5976,35.7163,35.609,31.75,34.0785,36.5001,33.3766,33.09,37.4366,38.1928,35.5198,29.5332,36.9488,37.855,52.84,0
2026-01-23 01:00:00,27.72,31.0833,33.1348,30.1437,32.5982,33.1409,32.7177,32.47,28.261,28.8748,27.4267,27.9738,32.1661,34.5829,32.5853,33.3779,35.1133,31.1882,34.3062,32.9262,32.6947,37.3128,34.568,35.4062,34.5584,34.3253,33.8959,34.6908,34.0316,36.3198,35.142,30.8788,34.6157,31.2222,27.2681,34.3556,36.464,33.5968,33.62,31.562,35.7763,35.8957,37.4759,35.7032,35.9595,36.0003,35.1951,33.2487,39.0257,35.9313,63.24,1
2026-01-23 02:00:00,30.3253,33.0819,32.1121,32.5585,33.2273,33.1262,33.4716,32.8167,28.2407,32.4525,24.6099,31.9264,31.7265,34.7755,33.9658,35.8107,35.7454,29.9684,31.9639,34.6222,33.7461,35.9231,36.5437,36.3444,34.3226,33.7181,35.1838,35.4719,32.0028,33.2924,33.6401,34.0451,34.3463,36.0226,24.4364,34.4412,34.3663,30.3485,31.4303,34.7977,35.013,36.0884,38.3281,38.0334,35.8775,37.1851,36.4447,33.4211,36.4046,38.6186,59.9,1
2026-01-23 03:00:00,30.598,33.7595,32.0481,33.3351,33.7097,31.8676,34.0326,32.7513,24.5887,33.3035,23.0467,32.9326,29.8038,32.9532,34.0211,33.5384,34.238,27.3095,29.8938,34.2081,34.9658,35.7901,32.8162,33.3659,33.3945,35.5225,30.4772,35.5248,35.3043,34.6394,31.0397,33.8274,35.67,33.9778,23.5329,36.136,33.7053,27.864,29.8072,35.5015,35.2523,32.9395,34.2427,39.3778,28.1577,35.1002,35.1979,35.228,35.6906,36.1377,75.05,0
2026-01-23 04:00:00,32.4621,32.9168,31.5865,33.3833,31.8948,29.367,32.2378,29.8578,23.2924,33.8322,21.8778,33.2631,27.5677,33.0526,33.2429,34.1369,32.8465,25.8323,29.0013,34.2777,34.4154,33.5279,32.6026,32.6132,32.6459,36.3707,32.2176,36.218,35.0837,31.5747,29.9835,35.394,33.3619,35.3018,19.9169,37.0202,33.7951,25.1202,28.743,37.6502,36.1267,33.0622,36.5016,37.4974,27.993,34.1985,35.7843,39.0303,35.4196,32.745,75.63,1
2026-01-23 05:00:00,32.3963,31.8428,29.135,32.7444,31.5809,28.1791,30.7163,29.7535,22.0322,33.9505,19.6814,33.4052,25.1459,30.4153,34.3664,32.6271,32.3803,23.337,27.0186,33.4927,34.5732,33.1357,31.3733,31.268,32.979,33.8819,29.4315,33.36,35.5149,27.3283,30.0986,36.399,33.1196,34.0924,20.3488,37.0696,29.687,23.9414,25.6577,35.8595,37.0619,29.1279,36.8092,35.4408,28.375,32.871,33.9077,39.9614,30.4537,31.1827,73.84,1
2026-01-23 06:00:00,32.6758,30.4162,27.8413,31.7775,28.6995,25.5382,29.9857,27.5518,19.5001,35.0355,17.581,33.8449,23.0018,27.6836,33.569,32.4027,30.2057,22.2314,24.9052,32.4768,33.0618,30.7547,28.182,29.5979,30.7295,33.9512,26.1316,32.7795,33.1412,27.4179,26.8842,37.6063,32.6362,34.7688,20.761,34.3723,32.1257,23.3921,23.6748,38.1057,33.3888,27.312,37.9135,36.539,25.7682,32.7279,34.2608,35.4841,28.0228,30.0117,77.54,0
2026-01-23 07:00:00,32.488,28.2849,25.3114,28.7,27.4889,24.4669,26.0256,25.1164,18.1561,33.1743,17.7863,33.3632,21.8427,25.5115,31.7757,28.728,29.4931,20.6127,21.8311,30.4266,31.7862,30.4536,27.5236,27.1686,26.7505,32.0102,25.6389,30.8046,34.0714,24.9061,24.5424,35.1856,30.3605,32.8456,21.8067,32.7877,27.6787,23.2128,22.048,36.0549,33.3857,24.9877,34.8602,31.6274,23.6262,28.9514,33.2179,36.0196,27.9349,29.3782,80.54,1
2026-01-23 08:00:00,30.962,26.7042,23.5248,28.6221,25.5709,21.6341,24.0328,22.1531,18.1529,31.442,17.2332,32.2882,20.5565,25.0396,31.7782,27.6434,26.3272,19.3214,19.6416,29.4075,29.1301,25.4291,24.6058,23.314,24.1624,29.423,21.7938,29.6157,31.4753,22.851,24.3091,34.4255,28.8334,29.6477,19.6722,33.0717,24.9269,20.7837,19.9625,33.2085,30.6556,23.2004,32.4169,30.9445,21.3396,29.2297,30.4752,35.3623,24.9691,25.4173,72.22,1
2026-01-23 09:00:00,29.7248,24.9697,20.757,26.7413,24.6945,20.2694,21.788,20.3237,18.5731,29.4019,18.617,30.2742,18.8468,23.0164,27.0999,27.4732,23.6333,17.8856,20.2918,28.5685,27.9288,25.5397,23.4229,20.8252,22.8039,28.8158,21.4554,28.7282,26.9068,22.3474,22.617,32.2717,27.0638,28.6478,21.2366,31.2528,22.9193,20.8201,21.9453,31.1599,27.2832,21.984,31.6735,29.5639,21.6687,23.8807,31.5489,31.4674,21.6792,25.6447,69.25,0
2026-01-23 10:00:00,28.6339,22.4548,19.7674,25.1493,21.5655,18.8495,21.2182,19.5022,17.3763,28.5811,19.5903,26.6677,18.5188,22.0021,24.507,24.365,20.7063,18.3326,17.6133,26.9509,26.683,22.9531,21.3063,20.1658,21.3734,27.0044,20.4508,25.4351,26.1496,20.6083,19.546,29.8259,23.0107,27.1865,24.4599,27.6999,22.7896,21.2659,19.9588,31.0317,25.5254,21.2218,29.0453,25.143,21.2768,24.7183,27.1772,29.3046,24.5395,23.1727,60.36,1
2026-01-23 11:00:00,25.7906,21.2125,16.7429,22.5666,18.7039,18.0682,19.5607,17.8436,18.9482,26.6754,19.5542,26.117,18.1647,19.9841,23.6304,21.8202,19.7221,18.6325,20.4588,24.6534,23.1426,20.1222,18.1731,19.9161,20.428,24.5779,19.8072,23.5172,26.1007,17.5331,21.1937,27.7447,21.5783,24.7847,27.6875,27.5315,20.326,19.5747,22.8716,27.3646,26.4396,18.6172,28.8316,26.138,18.6813,22.5959,25.3715,29.5715,21.0988,24.3972,55.99,1
2026-01-23 12:00:00,24.4369,19.3285,17.4784,20.4613,17.4892,18.5946,19.3367,17.6728,19.2118,23.9529,23.0398,23.5279,18.705,18.5257,22.8631,20.7409,17.952,21.6121,19.2433,21.8776,22.7253,19.5601,20.5992,18.4968,20.9292,21.8612,18.5833,20.3118,21.9077,18.3078,18.0105,25.7977,18.7779,18.7275,28.1598,24.3328,19.9112,21.6585,22.276,25.8224,22.6969,20.5731,28.7515,22.8753,22.3365,19.7071,22.5547,26.2762,21.0763,20.7146,52.8,0
2026-01-23 13:00:00,21.4008,18.2152,16.3591,19.6911,17.8337,17.529,17.8967,18.3316,21.8314,21.5866,23.6758,23.9593,19.4283,18.6436,19.8061,19.4596,18.4281,22.5665,19.2691,21.8156,20.3953,17.6392,21.0632,17.6472,18.7446,23.3141,19.3792,18.6395,21.1511,19.4467,20.9424,21.5551,19.9637,24.0838,28.5708,21.7972,22.2485,22.2579,25.1808,23.2749,23.7461,23.9032,24.9867,22.8984,22.5551,20.3153,21.2776,24.4483,21.6397,21.4775,42.81,0
2026-01-23 14:00:00,20.4611,17.8317,18.1816,16.6261,17.8268,19.084,17.4114,17.9381,24.0841,21.2393,27.6857,20.7653,20.9941,18.5327,18.6107,19.1769,19.3773,23.7621,20.5464,21.406,20.1178,15.9355,19.1813,18.6037,21.0514,19.5702,20.9793,19.9238,21.7086,23.6731,21.8718,21.9506,20.8534,21.1005,30.5613,20.2068,20.4773,25.1405,24.894,21.7005,21.1149,20.3897,23.6352,21.1806,26.0919,21.2228,23.1118,21.5189,22.5736,23.386,35.49,1
2026-01-23 15:00:00,19.4667,16.9087,18.7049,17.14,17.8738,19.7685,18.143,18.8231,25.5612,18.3997,28.5757,19.9183,24.7847,18.957,19.3754,16.7471,19.128,25.2779,22.2807,19.0167,19.068,18.2814,19.291,23.7988,18.307,20.0337,21.4935,19.369,19.0985,23.7098,24.2693,21.5319,21.8782,21.4162,33.7463,21.171,22.3419,27.9357,26.2101,19.7406,18.9324,24.0785,23.0622,19.8797,27.3156,23.9168,21.0165,20.6141,23.157,21.8232,36.93,0
2026-01-23 16:00:00,16.3978,17.9348,19.7714,16.9798,18.4709,21.9062,19.1996,20.1836,27.8907,19.5813,29.5831,18.9461,24.9595,20.0083,18.7314,17.8765,21.0258,27.173,25.5289,18.0245,18.9682,19.9656,22.8732,22.1258,20.7508,20.2199,24.2875,20.5117,20.9268,25.4251,25.2292,19.3688,21.0531,19.4072,35.3592,20.5613,22.7625,29.7946,30.5769,22.5139,21.4852,25.541,21.5517,19.6967,31.6428,23.222,22.0701,21.5731,24.4053,23.1585,30.28,0
2026-01-23 17:00:00,16.7394,18.2738,21.995,17.9302,20.2723,22.6807,19.4805,22.7743,29.1405,17.3954,31.2224,18.3308,27.3008,20.7109,18.955,18.7475,21.9221,29.9654,27.4901,20.6976,19.9089,21.7823,24.9023,25.9228,23.4177,17.3306,25.3571,20.3434,19.3024,26.9826,26.5547,21.5662,23.597,19.8602,35.5499,20.9696,25.8756,30.6675,30.5686,20.1625,20.4508,28.789,20.486,21.5832,30.988,27.9749,22.9047,20.7554,26.5329,24.5977,23.93,0
2026-01-23 18:00:00,17.4654,20.0262,22.5264,17.7065,20.8564,25.3668,24.0578,24.93,31.7555,17.2668,33.4474,17.9627,29.1882,23.3814,20.096,21.3223,23.1053,33.2334,28.4461,19.532,21.7908,22.2112,24.8584,25.9527,25.3282,21.7028,29.1259,23.896,18.2387,27.9431,28.7367,20.299,24.0298,21.5247,34.8857,19.9242,28.3149,34.1797,34.7905,21.3353,22.1565,31.1248,21.2519,23.7256,31.4146,26.5063,25.48,21.9799,27.0768,29.2317,32.01,0
2026-01-23 19:00:00,17.6115,21.2183,26.1019,21.2136,23.6137,26.9848,24.6545,26.4384,33.625,18.1364,33.577,18.5708,30.5184,26.0081,20.418,22.4619,25.5344,33.1002,31.067,21.3386,22.4039,25.1239,26.8847,29.0519,26.1847,22.2952,31.7584,22.9072,24.1845,29.3672,33.9572,20.7816,25.591,26.104,37.3227,19.8034,31.7751,35.2683,35.4311,22.7929,25.7088,32.6164,24.2771,25.1864,31.1507,29.1705,27.8481,24.1859,28.8521,28.2795,34.31,0
2026-01-23 20:00:00,18.9644,23.0458,27.7212,22.1049,24.1563,27.154,26.5445,28.3043,32.8822,19.42,33.9157,18.666,33.2556,25.9932,22.1246,25.5813,27.9486,35.1358,31.7071,22.103,24.4616,27.7309,29.0925,30.1533,29.6134,23.7936,31.6892,25.9639,25.1583,33.851,32.8399,23.1353,26.8125,25.2592,34.8709,24.9009,30.53,36.4809,37.6922,25.3551,24.3794,31.4595,24.7241,26.4633,34.6369,32.9919,30.1444,24.4433,28.5385,32.913,32.41,1
2026-01-23 21:00:00,19.9423,25.6699,29.0113,24.4486,26.6732,30.0818,28.8397,30.2507,33.3941,21.676,34.7292,21.8589,33.1903,29.6585,25.0141,27.1534,29.6922,34.8381,34.5389,26.667,25.7145,29.0201,29.4953,32.1079,31.4247,25.9382,34.5123,27.848,27.2582,36.0331,34.8878,24.468,26.8437,27.6182,34.7269,27.5402,31.6753,36.6317,35.201,24.6465,27.5381,32.8117,24.8532,28.88,37.3284,31.2793,30.2685,25.0436,34.8035,33.2737,27.54,0
2026-01-23 22:00:00,22.1159,26.6552,31.4607,26.4821,28.0928,32.5139,30.7447,32.6291,33.8037,23.4363,32.1321,23.8645,34.8607,32.4769,25.3655,28.2628,31.5193,35.0418,34.5856,26.0194,29.5901,30.4256,32.4847,34.3367,31.7048,28.7497,34.4766,31.4699,27.626,35.9564,32.9923,27.0387,33.0101,31.9715,30.3706,26.1706,34.5719,35.4417,37.7714,24.3852,28.7937,32.8766,30.0149,30.288,38.0125,36.4645,32.9668,29.3126,34.4375,34.7959,39.13,0
2026-01-23 23:00:00,24.0103,29.3964,31.508,29.1068,30.7196,33.4182,31.7286,33.1828,33.4103,26.5504,31.2947,25.6629,33.9161,34.1322,26.798,30.4371,32.2349,33.5668,34.3763,31.0013,30.7424,32.3323,35.6865,34.2183,34.1292,27.866,34.3736,31.9183,29.727,35.1707,34.8611,29.3322,33.2673,31.3296,32.0514,29.7141,35.126,34.2736,35.1495,29.5915,30.6454,36.6646,29.2754,31.295,36.0604,35.148,34.9491,30.0358,39.5751,34.089,45.88,0
2026-01-24 00:00:00,26.787,30.2742,32.5016,29.1116,32.1945,32.7262,32.5217,34.569,30.2341,28.5257,30.5326,27.8882,33.0083,33.5355,30.0909,33.1969,33.5747,32.7258,33.1087,33.5179,32.0135,35.4457,34.6822,33.9764,35.5011,32.0747,35.0187,33.0947,33.8638,35.2181,36.3596,31.569,36.3164,33.501,27.7368,35.3981,36.3501,35.2083,32.0737,32.162,33.3497,34.4999,30.7949,35.9428,35.5572,36.5869,37.9966,34.0467,38.4325,37.3602,43.66,0
2026-01-24 01:00:00,28.3265,32.7417,32.9345,31.7449,33.1676,33.5531,33.9202,33.4498,29.4288,29.6913,27.7255,28.8587,33.0694,33.8467,32.8312,34.5835,36.3906,30.6748,33.0004,34.8821,33.2766,33.2475,34.1232,34.3508,34.6593,34.013,35.121,34.9194,34.3465,35.8492,33.4211,32.3661,34.527,33.2805,28.0979,34.5528,36.9519,33.745,34.8824,32.6568,34.2457,32.8774,32.906,34.5651,35.0308,37.5972,34.2853,32.9575,38.9142,36.4426,61.24,1
2026-01-24 02:00:00,30.1728,33.5809,32.746,33.4027,33.4927,33.0801,33.8566,32.4627,27.7771,33.6923,24.2912,31.2549,30.5567,33.5214,33.5512,34.1296,35.5404,29.8231,31.4781,33.1837,35.2968,36.1026,35.3307,33.7985,36.8939,36.8879,32.2301,34.6299,34.9827,33.8784,34.7932,32.3446,38.8516,38.0451,25.2641,36.7706,38.5109,31.4792,31.9718,35.6014,35.97,33.6262,35.9359,38.6716,33.8445,35.8731,37.3304,35.3797,38.1757,36.7461,63.34,0
2026-01-24 03:00:00,31.2518,32.7067,31.6882,33.2371,32.7107,31.6065,32.6219,32.0022,25.4367,32.6449,23.7677,32.3471,30.0539,32.9122,34.8185,33.6735,32.7445,27.3261,30.3545,33.1322,34.339,35.9038,33.4189,33.6254,33.7562,33.9206,33.3465,35.538,35.8676,32.3286,31.884,34.557,35.6072,35.2407,21.1114,38.0063,34.0437,32.0098,31.2262,35.996,37.6146,32.371,37.8167,37.8961,32.8369,40.0478,36.3013,36.186,37.0216,35.7643,72.17,0
2026-01-24 04:00:00,32.2469,33.0195,31.7254,32.7583,32.433,30.526,33.0683,30.7151,21.7657,33.5597,20.7005,34.2178,26.7551,33.0232,32.7779,32.4865,30.9634,25.76,28.2278,34.1754,33.2141,33.3715,32.7289,30.2049,33.6318,35.8265,31.0384,34.9763,37.2363,30.0824,29.7277,37.5311,34.42,35.7754,21.7865,35.7465,30.3429,26.6988,28.0321,36.1482,35.6765,31.3033,37.3028,36.6487,28.5298,35.356,35.8372,37.479,35.5891,37.2269,70.43,0
2026-01-24 05:00:00,32.8051,32.3706,29.2633,32.4348,30.4457,28.5798,30.9241,30.4241,21.897,33.0345,20.9903,34.135,25.3368,31.7894,34.3563,31.6877,31.5504,22.6014,26.6938,34.9509,34.3397,32.7706,29.9222,30.5521,30.7136,34.4143,30.0079,37.2165,35.8272,27.921,28.0535,36.2679,33.8132,31.3437,22.6061,38.9675,30.9519,25.7131,25.9098,38.4007,34.09,29.379,36.1186,34.6651,26.2441,33.6128,34.2622,37.7689,34.0114,31.4803,76.09,0
2026-01-24 06:00:00,33.2239,31.0128,27.6921,31.5269,30.5586,26.1479,29.433,27.8829,20.9874,33.6236,18.2364,33.4657,22.4506,27.3009,33.8146,32.5274,30.4372,22.0584,23.5388,34.1513,34.2877,29.8749,28.22,29.4779,30.2262,34.4253,27.5187,32.2571,33.4705,26.4354,28.4975,35.2417,32.6903,33.9095,19.5473,33.2357,29.6534,23.6467,25.954,35.789,35.7431,27.3745,35.1596,35.8423,28.1791,30.6752,34.7291,36.9821,31.4661,31.6125,77.13,0
2026-01-24 07:00:00,32.2485,28.9177,25.1107,29.8715,27.6635,23.7687,27.8605,24.8952,18.8326,33.1114,20.3087,33.1222,23.8266,25.9264,30.9285,30.8554,27.2387,20.371,20.4875,32.1513,33.1516,28.8889,27.8567,25.6547,27.0247,33.3945,24.9727,30.8957,30.9766,22.8263,25.1517,34.3512,30.5406,32.4377,22.446,34.7442,25.9354,22.0313,22.6561,37.379,32.3504,26.4263,36.1951,33.8231,26.1636,27.5502,28.5775,37.2196,28.2207,28.2597,74.9,1
2026-01-24 08:00:00,31.5641,27.2286,22.3358,28.4009,25.4953,22.7479,24.8977,23.7979,17.3339,30.8224,19.1043,31.2874,18.8735,23.03,31.0341,28.0033,26.4481,19.3424,21.4729,30.1944,29.7612,28.6503,25.1929,23.5006,25.7147,29.9935,22.6215,29.2345,31.3105,23.4702,21.9624,32.5036,27.9797,30.1581,21.6422,32.9191,25.4358,19.7409,20.7816,33.8446,33.9085,23.2134,33.4901,33.7483,21.6253,29.0008,29.8754,35.241,25.3441,27.6325,73.62,0
2026-01-24 09:00:00,31.008,24.3994,21.5629,27.3517,24.663,20.6405,23.053,21.2965,17.5,29.6609,17.8951,30.2253,19.0029,22.5097,28.3219,27.5562,23.6225,19.0666,18.6739,29.8156,27.8749,25.7064,22.4107,24.2709,22.4297,30.7446,23.0277,27.211,27.6583,19.2974,22.3891,33.1481,24.4076,26.5503,23.9943,29.2443,23.5505,20.2603,20.657,30.9517,28.9198,23.251,32.2363,28.6238,23.1314,25.0649,25.3733,36.4635,25.8395,24.6594,67.13,0
2026-01-24 10:00:00,28.5676,22.7427,18.6609,24.0428,21.0051,18.1037,21.5262,20.876,19.411,28.3198,19.4192,29.0148,19.2214,20.4571,28.7979,24.2517,21.6236,18.5765,17.9165,25.1762,26.2283,22.1659,21.6168,22.3204,23.0501,28.0155,22.5675,25.9931,25.2958,21.5254,21.4235,29.6734,23.5968,27.1691,24.1851,27.6263,22.2826,21.8741,20.8887,27.5627,27.2016,20.875,29.5508,29.4346,24.3071,24.2441,25.0162,34.7156,25.5482,26.1045,57.77,0
2026-01-24 11:00:00,25.9251,20.563,18.3915,22.0859,19.3693,18.1538,19.0183,18.3979,19.7051,25.6576,21.3352,25.5456,19.0332,19.797,22.5333,22.013,20.9132,22.6425,18.7834,22.9085,23.5058,19.8282,19.6509,20.2661,21.1876,25.4411,19.317,25.0763,25.9885,19.2836,19.5456,27.0072,24.0494,22.3202,25.7449,25.7137,21.9654,22.0019,17.5057,29.5076,22.3607,20.4244,28.0694,28.0087,23.298,21.0902,23.9539,27.8074,22.2802,22.2778,48.3,0
2026-01-24 12:00:00,24.631,18.8344,16.8289,20.8198,18.0508,16.8742,18.412,16.9094,20.8611,23.4394,23.1016,24.4066,19.3292,19.1766,23.4501,21.8029,18.7795,20.8584,19.5607,20.7635,22.4423,19.6301,18.685,18.5884,20.9438,22.434,20.6487,20.6558,23.7194,19.7858,21.0665,25.0668,20.4166,20.8918,30.1614,22.7603,20.416,23.4292,22.7476,27.1741,22.1246,20.3506,26.2072,23.1934,21.1495,22.8007,22.277,26.0319,22.0052,21.9467,47.53,0
2026-01-24 13:00:00,21.7801,18.0715,18.397,18.9648,17.7926,17.1044,17.8492,17.6423,22.3772,22.5646,24.8391,21.9315,19.3916,18.7542,20.3955,20.4272,18.436,22.0579,19.8116,20.7924,20.4483,19.4891,20.2851,19.908,19.0446,20.7098,19.2682,20.8528,21.7409,21.1218,21.6794,21.1477,18.5339,21.1889,30.9085,21.1236,21.2744,23.1091,25.2768,25.1338,19.2599,21.7597,27.219,23.7547,23.6058,20.8901,22.8885,23.078,19.6799,23.5446,46.69,1
2026-01-24 14:00:00,19.1298,17.5475,18.0286,17.2384,17.7375,17.9487,17.0862,17.9305,23.6473,19.4509,27.5087,19.784,22.0593,17.2487,18.1618,18.7387,19.2304,24.4398,21.2325,19.2519,20.4566,19.7709,20.1946,18.9025,20.6049,20.6221,20.3444,19.5905,18.9708,21.2814,22.5671,23.2565,18.9065,22.0317,31.7276,21.1586,18.9795,26.8828,25.2433,24.2541,21.7164,23.872,23.0615,23.6604,22.6421,19.2275,23.2662,25.7746,21.3512,21.7307,33.34,1
2026-01-24 15:00:00,18.1969,17.8294,18.3408,17.4192,18.1123,19.5228,19.6532,18.1669,26.0419,18.2994,28.5664,20.7982,23.4804,19.2524,18.2531,18.9376,19.1727,25.3851,23.1369,19.6761,19.6987,19.3944,20.2247,19.6519,20.1266,19.1662,21.9557,20.0289,21.7309,22.3008,22.3511,20.8897,20.1776,20.1702,34.2333,20.1274,21.1279,26.3744,26.7662,23.827,20.7941,25.432,21.0271,23.0951,25.6623,21.9297,24.3887,21.6566,21.1157,24.8339,36.57,0
2026-01-24 16:00:00,16.7142,17.73,20.2297,17.3826,19.9335,21.283,18.2517,20.8001,28.1845,18.3669,30.2605,19.4519,24.936,19.1702,18.6434,19.3185,21.839,27.4475,26.728,18.5906,19.8284,22.0973,21.6581,22.8799,21.3127,18.9663,24.8253,21.3128,20.9413,25.265,23.6061,18.9363,20.0835,20.7474,34.3924,19.6115,23.4298,29.6009,29.8941,18.1133,21.8512,27.2777,21.3445,22.7042,29.0632,24.691,22.1972,22.0421,22.5865,26.5319,33.91,0
2026-01-24 17:00:00,16.975,18.8372,20.6813,18.5322,18.2453,22.661,19.7477,23.0778,30.5079,18.5419,31.8389,17.7066,27.0453,23.4656,19.5434,21.3782,22.2894,30.6205,27.5695,20.1628,19.4823,21.8247,23.1715,23.7861,24.8462,21.929,24.986,22.8305,20.0732,29.4022,25.0567,21.6195,21.8115,20.306,36.085,21.6656,24.4561,30.5735,33.6746,18.5355,22.7385,28.9354,19.909,24.1995,31.4759,26.0575,25.0127,19.8205,26.1803,25.7052,27.74,1
2026-01-24 18:00:00,17.1789,20.2036,23.3741,18.4339,21.5654,24.7328,23.1923,23.3676,32.7652,18.4155,33.8589,18.1043,28.6763,23.7397,20.9084,20.7628,24.0401,32.485,28.758,20.3498,22.5303,23.0836,25.58,24.296,24.0964,21.5194,29.8059,23.4481,20.9169,29.9435,28.3121,20.3374,22.7904,21.4918,37.7555,20.5016,27.7512,35.8795,33.9017,20.955,24.0872,29.065,20.5289,22.9935,32.1524,27.6877,26.9987,22.2153,27.9273,29.7591,24.34,1
2026-01-24 19:00:00,18.5929,23.0263,25.2472,21.034,22.7625,26.7335,24.8063,26.834,33.7037,18.825,34.1657,17.5249,30.0788,25.0137,21.9557,21.5636,25.4873,34.192,30.6139,22.0701,22.7159,26.0026,26.4192,28.9463,27.848,23.2302,31.2167,24.6215,23.0586,30.2526,30.6529,18.504,26.7698,24.9198,35.9469,22.9891,29.4102,35.2924,35.1208,23.5867,24.0807,36.2837,24.6582,24.343,30.9627,29.165,26.0666,20.425,31.2688,29.2079,29.95,0
2026-01-24 20:00:00,18.9454,22.5682,27.359,22.2091,24.8037,29.6809,25.7815,27.8458,32.6991,20.0231,34.239,19.0308,33.2644,27.7355,21.7156,24.9769,28.3549,32.9485,32.7662,23.9961,24.3329,28.2548,30.0893,31.8206,29.1914,26.0802,32.7947,27.3717,24.2838,32.4885,32.5507,23.1333,28.2231,27.2245,34.3801,24.2986,31.276,37.2854,35.4739,24.1266,26.3586,32.5376,24.9169,28.4,36.4016,31.3529,30.5756,26.162,33.2978,32.9991,32.98,0
2026-01-24 21:00:00,20.1464,25.2568,29.8683,23.6371,26.8643,29.0127,28.8626,30.1149,34.0058,22.5889,34.1846,20.967,34.4609,30.2783,25.3304,26.5885,29.3723,34.5644,34.3057,24.5621,25.4375,28.9329,31.5344,32.8433,30.1407,26.2525,33.3578,27.483,29.2182,33.7984,34.2903,22.8008,32.3155,29.14,33.0744,25.8345,34.7147,37.0941,35.2381,25.9114,29.06,35.8611,27.8831,25.0098,37.9997,32.4624,27.7611,28.8616,32.7615,33.5378,31.42,1
2026-01-24 22:00:00,22.5062,28.4772,31.247,25.6096,28.6518,31.9854,31.2581,31.6331,33.999,24.4054,31.2028,23.6654,33.439,32.3868,26.8145,28.7026,31.698,34.9135,35.1357,28.0574,28.1396,30.6474,32.6037,33.1811,31.1713,27.6141,35.6681,29.6491,28.5061,34.1964,37.321,26.5542,31.2805,30.6447,32.7269,26.6211,35.1547,37.2127,36.7332,26.9604,29.3391,40.6316,26.1967,29.9686,38.3792,36.5916,33.3213,29.2022,32.7836,35.9342,37.84,1
2026-01-24 23:00:00,22.9454,29.3743,32.3012,29.5125,31.9152,34.08,31.8272,32.8842,33.0429,25.9081,31.5188,25.6615,34.1053,34.1548,28.0486,30.5162,32.1792,34.6676,34.8946,30.6937,30.3426,31.5644,33.664,32.6112,32.8812,29.2067,32.4215,32.4539,29.7842,36.4905,35.5315,28.5227,33.1307,32.2784,29.7811,30.1633,34.6955,34.6386,36.3095,28.5334,31.1426,38.1971,29.1736,31.2523,36.7997,36.1836,36.9719,28.8913,35.4319,38.1525,40.28,0
